LigandID,name,nHBAcc,nHBDon,Lipinski,SLogP,MW,pIC50,MW_violent,LogP_violent,NumHDonors_violent,NumHAcceptors_violent,Ro5_violent,SLogP_violent,nHBDon_violent,nHBAcc_violent,predicted_pic50,Residual,StdResidual
CHEMBL3981117,Cc1ccc(NC(=O)c2ccnc(C(C)(C)C#N)c2)cc1-c1cc(N2CCOCC2)c(=O)n(C)c1,7,1,1,3.645800000000002,471.2270397880008,8.6,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,8.162274872320005,0.43772512767999494,1.2
CHEMBL3814978,CNS(=O)(=O)Nc1cccc(Cn2c(=O)oc3cc(OC(=O)N(C)C)ccc3c2=O)c1F,8,2,1,1.078599999999999,466.0958481680005,7.26,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,6.449357527910654,0.8106424720893459,2.23
CHEMBL3924550,COC(=O)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3c3cccc(C)c3)ccc2[nH]1,5,3,1,3.9034200000000014,428.1484551200006,7.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,6.989995806504178,0.010004193495822378,0.03
CHEMBL3697849,COc1ccc(C(F)(F)F)cc1NC(=O)c1ccc(C)c(Nc2ncnc3cnc(N4CCOCC4)nc23)c1,9,2,0,4.588120000000003,539.1892722880009,9.0,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,8.671995188661889,0.3280048113381113,0.9
CHEMBL3641081,Cc1ccc(C(=O)Nc2cc(N3CCCN(C)CC3)cc(C(F)(F)F)c2)cc1Nc1ncnc2cnc(N3CC[C@H](F)C3)nc12,9,2,0,5.433020000000005,623.274419556001,9.0,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,8.673386172678494,0.32661382732150557,0.9
CHEMBL3697728,Cc1ccc(C(=O)NCc2cccc(C(F)(F)F)c2)cc1Nc1ncnc2cnc(N3CCCN(C)CC3)nc12,8,2,0,4.562520000000004,550.2416422080009,6.61,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,7.004585733862513,-0.3945857338625123,-1.08
CHEMBL3694138,CC(C)(C)c1cc(NC(=O)c2ccc(Cl)c(Nc3ncnc4cnc(N5CCOCC5)nc34)c2)no1,10,2,0,4.191200000000003,508.1738143400008,9.0,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,8.65721259003011,0.34278740996989043,0.94
CHEMBL381447,CC(C)(CNS(C)(=O)=O)c1nc(-c2ccc(Cl)c(O)c2)c(-c2ccncc2)[nH]1,5,3,1,3.3245000000000013,420.1022892120006,7.85,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,7.811079430404013,0.03892056959598644,0.11
CHEMBL4080860,COc1n[nH]c2ncc(C#Cc3c(F)ccc(NS(=O)(=O)c4cccc(Br)c4)c3F)cc12,5,2,0,4.207800000000002,517.9859798160003,6.0,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,5.738543703889796,0.2614562961102038,0.72
CHEMBL3894913,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1-c1cc(N2CCOCC2)nc(N)n1,6,2,1,4.1419200000000025,457.1725596040007,8.84,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,9.012280288079774,-0.17228028807977402,-0.47
CHEMBL1824079,COc1cc2ncnc(Oc3ccc(F)c(NC(=O)Nc4cc(C(C)(C)C)on4)c3)c2cc1OC,8,2,0,5.507900000000004,481.1761470880007,6.95,Non-violent,1.0,0.0,0.0,1,Violent,Non-violent,Non-violent,7.035974302126493,-0.08597430212649293,-0.24
CHEMBL4069365,CC1(C)OCC(=O)Nc2cc(Nc3nc(NCC(F)(F)F)c4occc4n3)ccc21,7,3,1,4.144400000000002,421.1361740960005,5.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,5.789735862717248,-0.7897358627172482,-2.17
CHEMBL3641183,COc1ncc2ncnc(Nc3cc(C(=O)Nc4cccc(C(C)(C)C)c4)ccc3C)c2n1,7,2,0,5.030220000000004,442.2117240720008,9.0,Non-violent,1.0,0.0,0.0,1,Violent,Non-violent,Non-violent,8.958952997896713,0.041047002103287156,0.11
CHEMBL3966766,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1-c1cc(N2CCOCC2)c(=O)n(CC#N)c1,6,1,1,4.455000000000004,496.1722252560007,9.12,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,8.515603108294535,0.6043968917054645,1.66
CHEMBL199800,CC(=O)Nc1cccc(-c2cncc(NCc3ccccc3)n2)c1,4,2,1,3.714100000000002,318.1480611960005,4.74,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,4.7904113252076925,-0.050411325207692315,-0.14
CHEMBL3651658,CC1(c2nc(-c3ccnc(NCCC#N)n3)c(-c3cc(Cl)cc(NS(C)(=O)=O)c3F)[nH]2)CC1,7,3,1,4.074780000000001,489.1149998120006,9.96,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,9.712932679065393,0.24706732093460815,0.68
CHEMBL3641029,COCCN1CCN(c2ncc3ncnc(Nc4cc(C(=O)Nc5ccc(OC)c(C(F)(F)F)c5)ccc4F)c3n2)CC1,10,2,0,4.350600000000003,600.2220496360007,8.7,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,8.561093086048416,0.13890691395158328,0.38
CHEMBL475817,Nc1ncc(NC(=O)c2cc(NC(=O)c3cccc(C(F)(F)F)c3)ccc2Cl)cc1Cl,4,3,0,5.4940000000000015,468.0367656760004,7.57,Non-violent,1.0,0.0,0.0,1,Violent,Non-violent,Non-violent,7.279580965282754,0.29041903471724595,0.8
CHEMBL3924392,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1-c1c[nH]c(=O)c(N2CCOCC2)c1,4,2,1,4.458020000000003,457.1613262240006,8.72,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,8.306551823402366,0.413448176597635,1.14
CHEMBL3661210,COc1cc(-c2ccc3ncnc(Nc4ccc(F)cc4F)c3c2)ccc1O,5,2,0,5.032800000000003,379.1132331600004,6.28,Non-violent,1.0,0.0,0.0,1,Violent,Non-violent,Non-violent,6.208889982471003,0.07111001752899693,0.2
CHEMBL3893235,O=C(c1c(F)ccc(NS(=O)(=O)c2cccnc2)c1F)c1c[nH]c2nccc(Cl)c12,5,2,1,3.921300000000001,448.0208453320004,8.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,7.756184161703707,0.24381583829629339,0.67
CHEMBL3970918,O=C(Nc1nc2ccc(C3(O)c4ccccc4C(=O)N3c3cccc(Cl)c3F)cc2[nH]1)OCCN1CCOCC1,7,3,0,4.089900000000003,565.1528248000008,7.0,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,6.970028058012224,0.029971941987776418,0.08
CHEMBL3641073,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)n[nH]2)cc1Nc1ncnc2cnc(N3CCN(CC(C)C)CC3)nc12,9,3,0,4.522720000000004,542.3230058360012,7.89,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,8.205249140745968,-0.3152491407459683,-0.87
CHEMBL3613182,CNS(=O)(=O)c1cccc(Nc2ncnc3[nH]cc(-c4ccc(C(=O)O)cc4)c23)c1,6,4,1,2.974800000000001,423.1001250240004,7.8,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,7.881260615855861,-0.08126061585586086,-0.22
CHEMBL3913927,O=C(Nc1ccc(Oc2ccnc(NC(=O)C3CC3)c2)c(F)c1)Nc1cc(C(F)(F)F)ncn1,6,3,1,4.814300000000002,476.1220012520005,7.02,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,7.27379164711222,-0.25379164711222035,-0.7
CHEMBL3904666,COC(=O)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3C(C)c3cccc(F)c3)ccc2[nH]1,5,3,1,4.290700000000003,460.1546833720007,7.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,6.457454159381091,0.5425458406189092,1.49
CHEMBL3661236,COc1cc(-c2ccc3ncnc(Nc4cccc(NS(C)(=O)=O)c4)c3c2)ccc1O,7,3,1,4.126100000000002,436.1205261200005,6.35,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,6.423832653205245,-0.07383265320524579,-0.2
CHEMBL3985123,Cc1cc(Oc2ccnc(NC(=O)C3CC3)c2)ccc1NC(=O)Nc1cccc(OC(F)(F)F)c1,5,3,0,6.073420000000002,486.1514898120006,8.06,Non-violent,1.0,0.0,0.0,1,Violent,Non-violent,Non-violent,7.773040358598909,0.28695964140109176,0.79
CHEMBL1822252,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]nc(OCC(F)(F)F)c3c2)c1F,6,3,1,3.5812000000000017,493.0843160920005,8.28,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,8.148964342506066,0.13103565749393375,0.36
CHEMBL480390,Cc1ccc(NC(=O)c2cccc(C#N)c2)cc1C(=O)Nc1cccnc1,4,2,1,3.766300000000001,356.1273257520005,6.63,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,6.944718851987394,-0.31471885198739447,-0.86
CHEMBL500142,COc1cc(Nc2cncc(-c3ccncc3)n2)cc(OC)c1OC,7,1,1,3.3080000000000016,338.1378904360005,5.54,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,5.128712220724638,0.4112877792753622,1.13
CHEMBL3951054,CC1(C)OC(c2ccnc(N)n2)=C(c2cc(Cl)cc(NS(=O)(=O)c3ccc(F)cc3F)c2F)C1=O,7,2,0,4.1765000000000025,524.0532883320003,8.0,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,8.085590849397265,-0.08559084939726525,-0.24
CHEMBL3643297,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)n[nH]2)cc1Nc1ncnc2cncnc12,7,3,1,3.744720000000002,402.1916573240008,8.3,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,8.236056462407369,0.06394353759263183,0.18
CHEMBL3980228,COC(=O)Nc1nc2ccc(C(=O)c3ccccc3C(=O)Nc3ccc(F)c(C)c3)cc2[nH]1,5,3,1,4.6720200000000025,446.1390333080006,7.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,6.98812731185678,0.011872688143220067,0.03
CHEMBL569735,COc1cccc(-c2c(-c3ccncc3)nn3c(C4CC5CCC(C4)N5)ccnc23)c1,6,1,1,4.464900000000003,411.2059104200008,7.15,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,7.097623706133513,0.052376293866487345,0.14
CHEMBL3974774,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)on2)cc1-n1cc(-c2cncc(N3CCN(CCN4CCOCC4)CC3)c2)nn1,11,1,0,3.6297200000000025,599.3332361720011,7.85,Violent,0.0,0.0,1.0,2,Non-violent,Non-violent,Violent,7.810765475885957,0.03923452411404238,0.11
CHEMBL3731910,CCCS(=O)(=O)Nc1ccc(F)c(CNc2ccc(NC(C)=O)nc2)c1F,5,3,1,3.0820000000000016,398.1224179400006,5.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,5.182159900316128,-0.18215990031612783,-0.5
CHEMBL3919205,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1-c1cc(N)nc(N2CCOCC2)c1,5,2,1,4.746920000000003,456.1773106360007,9.1,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,8.743373194451513,0.3566268055484869,0.98
CHEMBL3694103,COc1ccc(NC(=O)c2ccc(F)c(Nc3ncnc4cnc(NCCN5CCOCC5)nc34)c2)cc1C(F)(F)F,10,3,0,4.3263000000000025,586.2063995720008,8.7,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,8.729464069814114,-0.029464069814114424,-0.08
CHEMBL3354378,Cc1ccc(NC(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)cc1Nc1ncccc1-c1ncnc2[nH]cnc12,6,4,0,6.783120000000002,538.1244195360007,8.38,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,8.01389554742601,0.3661044525739907,1.01
CHEMBL2047057,CCN(CC)CCCNS(=O)(=O)c1ccc2[nH]c3c(C(N)=O)nccc3c2c1,5,3,1,1.8252,403.1678106600007,5.55,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,5.362567061080198,0.18743293891980173,0.51
CHEMBL3689925,CN1CCN(c2nc(N)c3ncnc(Nc4cc(C(=O)Nc5cccc(C(F)(F)F)c5)ccc4Br)c3n2)CC1,9,3,0,4.5310000000000015,601.1161031160007,7.15,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,7.464634684662376,-0.31463468466237554,-0.86
CHEMBL1089410,O=C(Nc1cccc(-c2ccnc3cc(-c4cccs4)nn23)c1)c1cccc(C(F)(F)F)c1,5,1,0,6.395900000000004,464.09186676000047,5.0,Non-violent,1.0,0.0,0.0,1,Violent,Non-violent,Non-violent,5.164475125150194,-0.1644751251501937,-0.45
CHEMBL497701,Cn1cc(-c2ccc3c(c2)CC/C3=N\O)c(-c2ccncn2)n1,6,1,1,2.6686,305.12766010000047,8.51,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,8.399946911939885,0.11005308806011449,0.3
CHEMBL1080656,O=C(Nc1cccc(-c2ccnc3c(C#CCCCN4CCOCC4)cnn23)c1)c1cccc(C(F)(F)F)c1,6,1,0,5.131300000000005,533.2038597320008,6.26,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,6.478864973187976,-0.21886497318797637,-0.6
CHEMBL3651638,CCCS(=O)(=O)Nc1cc(F)cc(-c2[nH]c(C(C)(C)C)nc2-c2ccnc(NC[C@H](C)NC(=O)OC)n2)c1Cl,8,4,0,4.931800000000004,581.198729436001,9.0,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,9.223709593967222,-0.22370959396722156,-0.61
CHEMBL3808884,COC(=O)c1cc2cc(NCc3cc(NC(=O)c4cc(-n5cnc(C)c5)cc(C(F)(F)F)c4)ccc3C)cnc2[nH]1,7,3,0,6.035240000000004,562.1940233200007,8.0,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,7.712432060424456,0.2875679395755437,0.79
CHEMBL4569508,O=C(NCC(F)(F)F)c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)cs1,7,1,0,5.2816000000000045,529.1759307320008,6.26,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,5.876782671033683,0.38321732896631655,1.05
CHEMBL3694225,Cc1ccc(C(=O)Nc2cc(N(C)CCN(C)C)cc(C(F)(F)F)c2)cc1Nc1ncnc2cnc(N3CCC(F)(F)CC3)nc12,9,2,0,5.976220000000005,643.280647808001,8.05,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,8.272166886512062,-0.22216688651206162,-0.61
CHEMBL3892934,CC#Cc1cccc(N2C(=O)c3ccccc3C2(O)c2ccc3[nH]c(NC(=O)OC)nc3c2)c1F,5,3,1,4.105500000000002,470.1390333080006,7.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,6.949999516190285,0.05000048380971478,0.14
CHEMBL4860202,CS(=O)(=O)c1nccc(-c2c(-c3cccc(OCc4ccccc4)c3)nc3sccn23)n1,8,0,1,4.502300000000004,462.0820324360005,4.88,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,5.571638929045868,-0.691638929045868,-1.9
CHEMBL3729931,O=C(c1cccc(NS(=O)(=O)c2ccc(F)cc2F)c1F)c1c[nH]c2ncncc12,5,2,1,3.407000000000001,432.0503958720004,5.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,5.00925799953035,-0.009257999530349892,-0.03
CHEMBL3694166,Cc1ccc(C(=O)Nc2cc(CN3CCCC3)cc(C(F)(F)F)c2)cc1Nc1ncnc2cnc(NCC3CCOC3)nc12,9,3,0,5.787120000000005,606.2678569560011,9.0,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,8.8211522987131,0.17884770128689986,0.49
CHEMBL489248,O=C(Cc1cccc(OC(F)(F)F)c1)Nc1ccc(Oc2ccnc3[nH]c(=O)[nH]c23)cc1,5,3,1,4.123300000000002,444.1045396200005,5.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,4.954389528914748,0.045610471085251625,0.13
CHEMBL3973958,Cc1ccc(C(=O)Nc2cc(C(F)(F)F)ccn2)cc1-n1cc(-c2cncc(N(C)C3CCN(C)CC3)c2)nn1,8,1,0,4.8342200000000055,550.2416422080009,7.92,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,8.003194994092109,-0.08319499409210884,-0.23
CHEMBL498343,O/N=C1\CCc2cc(-c3cn([C@H]4CCC[C@H]4O)nc3-c3ccncc3)ccc21,6,2,1,3.8225000000000025,374.1742759440006,8.41,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,8.475100335067447,-0.06510033506744684,-0.18
CHEMBL501736,COc1cc(Nc2cncc(-c3cccc(O)c3)n2)cc(OC)c1OC,7,2,1,3.6186000000000016,353.13755608800045,5.4,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,5.13529001151502,0.26470998848497995,0.73
CHEMBL585334,CCOC(=O)N1C2CCC1CC(c1ccnc3c(-c4cccc5[nH]ncc45)c(-c4ccncc4)nn13)C2,7,1,0,5.201500000000005,493.2226231040009,8.7,Non-violent,1.0,0.0,0.0,1,Violent,Non-violent,Non-violent,8.588576460659729,0.1114235393402705,0.31
CHEMBL1922467,NC(=O)c1ccc2[nH]cc(-c3cccc(O)c3)c2c1,2,3,1,2.6394,252.089877624,5.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,5.544278031742067,-0.544278031742067,-1.49
CHEMBL3984827,COC(=O)Nc1nc2ccc(C(=O)c3ccccc3C(=O)Nc3cc(Cl)c(F)cc3F)cc2[nH]1,5,3,0,5.156100000000002,484.0749890800005,7.0,Non-violent,1.0,0.0,0.0,1,Violent,Non-violent,Non-violent,6.9982805047970045,0.0017194952029955246,0.0
CHEMBL503089,O/N=C1\CCc2cc(-c3cn(C4CCCC4)nc3-c3ccncc3)ccc21,5,1,1,4.851700000000004,358.17936132400064,8.46,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,8.795750274096221,-0.3357502740962204,-0.92
CHEMBL484096,COc1cc(Nc2cncc(Oc3cccc4c3CC/C4=N\O)n2)cc(OC)c1OC,9,2,1,4.1628000000000025,422.1590198040006,5.85,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,5.273755956006827,0.5762440439931726,1.58
CHEMBL1822088,CCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]nc(OC)c3c2)c1F,6,3,1,2.2586000000000004,411.0812814000005,7.6,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,7.778612549017496,-0.17861254901749657,-0.49
CHEMBL1667903,CCOC(=O)c1oc2cnccc2c1Nc1ccc2ccccc2c1,5,1,1,4.901300000000003,332.1160923720005,6.75,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,7.299301542030527,-0.549301542030527,-1.51
CHEMBL3697725,Cc1ccc(C(=O)NCC2CCOC2)cc1Nc1ncnc2cnc(N3CCCN(C)CC3)nc12,9,2,1,2.38002,476.264822264001,5.15,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,5.067475932142671,0.0825240678573298,0.23
CHEMBL3936301,CC1(C)OC(c2ccnc(NCCO)n2)=C(c2cc(Cl)cc(NS(=O)(=O)c3cc(F)ccc3F)c2F)C1=O,8,3,0,3.9985000000000017,568.0795030800006,7.96,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,7.878331152731577,0.08166884726842305,0.22
CHEMBL3697781,Cc1ccc(C(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)cc1Nc1ncnc2cnc(N(C)CCN(C)C)nc12,8,2,0,5.394120000000005,558.1870197920009,8.7,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,8.304193369663045,0.3958066303369545,1.09
CHEMBL3694109,COc1ccc(NC(=O)c2ccc(C(F)(F)F)c(Nc3ncnc4cnc(N(C)CCN5CCCC5)nc34)c2)cc1C(F)(F)F,9,2,0,5.993900000000005,634.223941456001,6.35,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,6.627059584397241,-0.2770595843972412,-0.76
CHEMBL3970814,CCCN1CCN(c2cncc(-c3cn(-c4cc(NC(=O)c5ccc(C(C)(C)C)s5)ccc4C)nn3)c2)CC1,8,1,0,5.781020000000006,543.2780298040011,8.05,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,7.99132595604677,0.05867404395323028,0.16
CHEMBL4444385,COc1n[nH]c2ncc(-c3cn(-c4c(F)ccc(NC(=O)Cc5cccc(Cl)c5)c4F)nn3)cc12,7,2,1,4.327000000000002,495.10220687200047,7.08,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,6.676234027267124,0.4037659727328764,1.11
CHEMBL3959764,Cc1ccc(NC(=O)c2ccc(C(C)(C)C)s2)cc1-n1cc(-c2cncc(N3CCN(C(=O)OC(C)(C)C)CC3)c2)nn1,9,1,0,6.306120000000008,601.283509108001,6.85,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,7.577304199284409,-0.7273041992844096,-2.0
CHEMBL2335504,CC(=O)N[C@@H](C)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,5,2,1,4.632500000000002,383.17461029200064,6.72,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,7.114080603463325,-0.3940806034633253,-1.08
CHEMBL4202658,CNC(=O)c1cc(Oc2ccc(C3CC(c4ccc([N+](=O)[O-])cc4)=NN3)cc2)ccn1,7,2,1,3.580400000000002,417.14370408800056,4.3,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,4.637895590219179,-0.3378955902191789,-0.93
CHEMBL4559599,Cc1ccc(NC(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)cc1NC(=O)C1(c2ncnc3[nH]ccc23)CC1,4,4,0,6.252820000000003,528.1288362200006,8.68,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,8.128393800772928,0.5516061992270718,1.51
CHEMBL3959933,Cc1ccc(NC(=O)c2ccnc(S(C)(=O)=O)c2)cc1-c1cc(N2CCOCC2)c(=O)n(C)c1,8,1,1,2.24812,482.16239093200073,8.66,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,8.4429375449104,0.2170624550896001,0.6
CHEMBL3925718,Cc1ccc(C(=O)Nc2cc(C(C)(C)C)nn2C)cc1-n1cc(-c2cncc(N3CCN(C)CC3)c2)nn1,9,1,0,3.6728200000000015,513.2964567400011,7.8,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,7.931797311259612,-0.13179731125961247,-0.36
CHEMBL3966207,COCC(C)Nc1cncc(-c2cn(-c3cc(C(=O)Nc4cc(C(C)(C)C)on4)ccc3C)nn2)c1,9,2,1,4.622320000000004,489.2488378520009,7.51,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,7.884502298585321,-0.37450229858532147,-1.03
CHEMBL3975782,O=C1Nc2nccc(Oc3ccc4c(c3)C3C(O4)C3c3nc4ccc(C(F)(F)F)cc4[nH]3)c2CO1,6,2,0,5.473100000000002,480.1045396200004,7.59,Non-violent,1.0,0.0,0.0,1,Violent,Non-violent,Non-violent,7.114393157038793,0.4756068429612066,1.31
CHEMBL3697848,Cc1ccc(C(=O)Nc2cccc(S(=O)(=O)N(C)C)c2)cc1Nc1ncnc2cnc(N3CCN(C)CC3)nc12,10,2,0,2.7262200000000005,561.227056852001,8.15,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,7.747040798677931,0.4029592013220693,1.11
CHEMBL1081470,O=C(Nc1cccc(-c2ccnc3c(-c4cn[nH]c4)cnn23)c1)c1cccc(C(F)(F)F)c1,5,2,0,5.057500000000002,448.1259437600005,7.08,Non-violent,1.0,0.0,0.0,1,Violent,Non-violent,Non-violent,6.617586428372999,0.4624135716270015,1.27
CHEMBL3946198,CCCCN1CCN(c2cncc(-c3cn(-c4cc(C(=O)Nc5cc(C(C)(C)C)on5)ccc4C)nn3)c2)CC1,9,1,0,5.0976200000000045,542.3117724560011,7.82,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,7.893062825958279,-0.07306282595827884,-0.2
CHEMBL3971789,O=C(c1c(F)ccc(NS(=O)(=O)c2c(F)cccc2F)c1F)c1c[nH]c2ncc(Cl)cc12,4,2,1,4.804500000000002,483.0067527400003,7.0,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,7.519118647301745,-0.5191186473017453,-1.43
CHEMBL3950764,COC(=O)Nc1nc2cc(C3(O)c4ccccc4C(=O)N3c3cc(Cl)c(F)c(Cl)c3)ccc2[nH]1,5,3,0,5.040900000000002,500.0454385400005,6.0,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,6.860724378355384,-0.8607243783553837,-2.36
CHEMBL3968567,O=C(Nc1ccc(Oc2ccnc(NC(=O)C3CC3)c2)cc1)Nc1ccc(F)c(C(F)(F)F)c1,4,3,0,6.024300000000002,474.1315033160005,7.59,Non-violent,1.0,0.0,0.0,1,Violent,Non-violent,Non-violent,7.748582699480587,-0.15858269948058723,-0.44
CHEMBL3659941,COc1c(NC(=O)c2ccc(C)c(Nc3ncnc4ccc(C5CCN(C(C)C)CC5)nc34)c2)cc(C(C)(C)C)cc1NS(C)(=O)=O,9,3,0,6.594520000000006,659.3253739200014,6.59,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,6.717724258350012,-0.12772425835001222,-0.35
CHEMBL1822242,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)Nc2cnc3[nH]nc(I)c3c2)c1F,5,3,0,3.244700000000001,520.9830147480004,8.74,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,8.385736606331646,0.35426339366835435,0.97
CHEMBL2048912,CC(C)(N)C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21,9,3,0,5.083800000000003,521.1400716880006,5.0,Violent,1.0,0.0,0.0,2,Violent,Non-violent,Non-violent,5.331995344946564,-0.3319953449465638,-0.91
CHEMBL3694157,CNc1ncc2ncnc(Nc3cc(C(=O)Nc4cc(C(C)(C)C)on4)ccc3F)c2n1,9,3,1,3.8820000000000014,436.1771501320006,8.22,Non-violent,0.0,0.0,0.0,0,Non-violent,Non-violent,Non-violent,8.5948229514716,-0.37482295147160016,-1.03
CHEMBL3641161,COc1ccc(NC(=O)c2ccc(C)c(Nc3ncnc4cnc(N5CCC[C@H]5CO)nc34)c2)cc1C(F)(F)F,9,3,0,4.712620000000005,553.2049223520007,8.4,Violent,0.0,0.0,0.0,1,Non-violent,Non-violent,Non-violent,8.514266449736672,-0.11426644973667166,-0.31
